order_id,order_date,supplier_id,material_id,material_category,plant,warehouse_id,ordered_qty,received_qty,unit_price_USD,total_cost_USD,lead_time_days,actual_delivery_days,on_time_delivery,quality_rating,stock_level_units,reorder_point,inventory_turnover,transport_mode,status
PO-0000160,2024-08-31,SUP-016,MAT-034,Consumable,Plant-A,WH-03,2057,468,8.8,16756.58,80,56,No,4.48,3937,679,10.62,Ship,Pending
PO-0000161,2024-08-14,SUP-015,MAT-047,Packaging,Plant-A,WH-07,812,5022,22.17,93790.56,18,19,Yes,3.66,6272,452,5.47,Rail,Delivered
PO-0000162,2024-11-24,SUP-008,MAT-010,Component,Plant-A,WH-10,4780,477,12.17,49484.19,45,37,Yes,4.22,3846,379,10.98,Rail,In Transit
PO-0000163,2024-01-29,SUP-016,MAT-003,Component,Plant-A,WH-06,3441,2452,89.17,22657.92,51,18,No,3.27,3587,440,5.51,Truck,Delivered
PO-0000164,2024-06-07,SUP-020,MAT-002,Component,Plant-B,WH-02,4225,2897,4.27,206015.98,31,63,Yes,4.72,8947,498,4.99,Truck,Delivered
PO-0000165,2024-11-19,SUP-030,MAT-049,Raw Material,Plant-C,WH-05,1149,3136,15.2,54884.41,2,86,Yes,3.92,7342,903,10.49,Truck,Partial
PO-0000166,2024-11-23,SUP-013,MAT-024,Component,Plant-C,WH-01,1966,547,27.63,227514.08,25,74,Yes,4.11,5281,837,11.38,Truck,Delivered
PO-0000167,2024-07-10,SUP-028,MAT-017,Packaging,Plant-C,WH-10,2216,4237,2.47,276135.34,82,45,Yes,3.91,2136,896,10.11,Truck,Pending
PO-0000168,2024-06-21,SUP-008,MAT-042,Spare Part,Plant-B,WH-06,2514,1075,102.94,514005.65,55,52,Yes,4.79,2033,344,4.46,Truck,Pending
PO-0000169,2024-04-17,SUP-032,MAT-010,Spare Part,Plant-C,WH-04,1109,1230,81.2,96573.8,62,50,Yes,3.53,1622,928,9.89,Air,Delivered
PO-0000170,2024-01-14,SUP-005,MAT-036,Raw Material,Plant-A,WH-02,371,4477,22.98,38937.25,10,40,Yes,4.01,1159,631,6.37,Truck,Cancelled
PO-0000171,2024-01-11,SUP-037,MAT-015,Raw Material,Plant-A,WH-04,4394,278,10.03,276536.76,42,24,Yes,3.13,2212,463,6.97,Truck,Partial
PO-0000172,2024-02-06,SUP-020,MAT-049,Consumable,Plant-A,WH-04,589,1445,35.09,3761.79,57,97,No,4.83,7572,461,10.18,Truck,In Transit
PO-0000173,2024-09-05,SUP-004,MAT-008,Component,Plant-C,WH-02,2412,4308,36.85,753884.91,3,70,Yes,4.74,8825,512,9.83,Air,Delivered
PO-0000174,2024-04-10,SUP-008,MAT-052,Spare Part,Plant-B,WH-08,1539,1877,38.25,10302.97,83,22,Yes,3.13,7376,453,8.02,Ship,In Transit
PO-0000175,2024-02-23,SUP-040,MAT-023,Raw Material,Plant-A,WH-02,4459,1634,72.49,5542.79,48,51,No,3.58,3017,814,12.12,Rail,Delivered
PO-0000176,2024-05-14,SUP-040,MAT-010,Packaging,Plant-B,WH-10,886,3173,12.51,399042.87,78,92,No,3.81,1864,163,8.44,Truck,Delivered
PO-0000177,2024-02-23,SUP-035,MAT-019,Spare Part,Plant-C,WH-07,4803,4483,39.25,245494.27,21,14,Yes,3.88,30,821,6.48,Ship,Delivered
PO-0000178,2024-03-18,SUP-011,MAT-046,Packaging,Plant-C,WH-07,4380,159,111.93,3757.0,58,78,Yes,3.42,1395,499,12.0,Truck,Delivered
PO-0000179,2024-08-29,SUP-031,MAT-016,Consumable,Plant-C,WH-03,2612,3341,13.62,34920.62,86,56,No,4.43,3642,659,12.33,Truck,Delivered
PO-0000180,2024-03-29,SUP-025,MAT-032,Raw Material,Plant-B,WH-01,587,4350,54.9,19861.76,13,26,No,3.98,104,419,8.1,Truck,Delivered
PO-0000181,2024-06-28,SUP-029,MAT-042,Spare Part,Plant-C,WH-02,3300,362,40.58,78148.37,73,41,Yes,3.19,5650,856,11.46,Truck,Delivered
PO-0000182,2024-10-27,SUP-007,MAT-046,Consumable,Plant-B,WH-01,4280,2352,72.61,5181.97,80,56,Yes,4.16,6976,306,6.46,Ship,In Transit
PO-0000183,2024-03-30,SUP-036,MAT-001,Component,Plant-B,WH-10,92,4679,5.39,700503.4,3,61,Yes,4.66,8356,508,6.45,Rail,Delivered
PO-0000184,2024-02-25,SUP-019,MAT-052,Consumable,Plant-A,WH-04,668,3818,12.52,71038.88,89,71,Yes,4.78,9291,491,7.69,Truck,Delivered
PO-0000185,2024-11-22,SUP-033,MAT-028,Packaging,Plant-B,WH-08,4475,1111,20.92,529588.17,84,25,No,3.62,8232,967,5.15,Truck,Delivered
PO-0000186,2024-04-03,SUP-001,MAT-040,Raw Material,Plant-B,WH-04,16,3761,6.69,58536.92,89,80,Yes,3.92,6741,442,5.68,Ship,Delivered
PO-0000187,2024-10-21,SUP-010,MAT-041,Spare Part,Plant-C,WH-06,4571,2144,265.7,105035.48,62,52,Yes,3.24,9171,143,7.31,Rail,Delivered
PO-0000188,2024-11-16,SUP-010,MAT-037,Consumable,Plant-A,WH-03,793,94,46.6,106699.29,21,9,Yes,4.36,2976,231,9.85,Truck,Cancelled
PO-0000189,2024-10-10,SUP-012,MAT-025,Consumable,Plant-A,WH-03,2071,2666,82.61,13283.74,23,91,Yes,3.67,6309,960,6.35,Truck,Delivered
PO-0000190,2024-07-01,SUP-017,MAT-034,Consumable,Plant-C,WH-04,4569,4304,14.43,360104.58,8,8,Yes,3.27,8431,678,7.53,Truck,Delivered
PO-0000191,2024-07-14,SUP-028,MAT-048,Component,Plant-A,WH-09,2838,3937,41.11,779409.2,18,96,Yes,3.17,8093,624,6.05,Truck,In Transit
PO-0000192,2024-08-17,SUP-009,MAT-013,Spare Part,Plant-C,WH-03,2334,3018,50.71,71237.45,65,42,Yes,4.82,2871,400,6.6,Truck,In Transit
PO-0000193,2024-12-19,SUP-038,MAT-005,Spare Part,Plant-B,WH-05,4829,3320,29.28,345563.44,54,1,No,3.17,5010,877,7.06,Truck,Delivered
PO-0000194,2024-03-06,SUP-007,MAT-037,Spare Part,Plant-B,WH-08,4969,2341,33.57,133035.19,49,23,Yes,4.74,9557,757,7.6,Truck,In Transit
PO-0000195,2024-05-12,SUP-026,MAT-030,Spare Part,Plant-B,WH-09,4747,1901,20.53,523.0,82,74,Yes,3.56,3558,938,5.62,Ship,Delivered
PO-0000196,2024-01-27,SUP-030,MAT-030,Packaging,Plant-C,WH-09,2659,3289,160.42,9281.35,54,52,Yes,3.93,2552,969,5.1,Rail,Partial
PO-0000197,2024-07-06,SUP-021,MAT-044,Raw Material,Plant-B,WH-08,3632,2633,76.05,60938.6,54,59,Yes,3.07,4175,379,7.47,Truck,Delivered
PO-0000198,2024-07-06,SUP-007,MAT-035,Consumable,Plant-A,WH-04,4857,3396,30.26,3134.29,86,53,No,4.96,8591,269,6.9,Truck,Delivered
PO-0000199,2024-06-24,SUP-006,MAT-053,Spare Part,Plant-A,WH-01,2690,2621,2.93,149243.97,11,74,Yes,3.12,4561,587,6.44,Rail,Delivered
PO-0000200,2024-11-26,SUP-026,MAT-058,Spare Part,Plant-C,WH-02,4184,5030,12.48,53582.02,46,84,No,4.32,4011,279,9.01,Truck,In Transit
PO-0000201,2024-11-16,SUP-021,MAT-043,Spare Part,Plant-C,WH-01,3719,2183,29.21,124457.54,63,24,No,4.75,2970,688,5.97,Ship,Delivered
PO-0000202,2024-03-24,SUP-003,MAT-047,Spare Part,Plant-B,WH-07,1159,1664,57.62,40726.04,31,78,Yes,3.8,2597,718,8.34,Truck,Delivered
PO-0000203,2024-06-16,SUP-024,MAT-041,Packaging,Plant-C,WH-02,3212,3534,47.1,47857.66,41,98,No,4.0,9861,924,11.58,Air,Delivered
PO-0000204,2024-02-23,SUP-005,MAT-005,Raw Material,Plant-C,WH-07,931,868,8.12,240510.18,74,52,Yes,4.47,7615,120,8.1,Air,Delivered
PO-0000205,2024-09-12,SUP-033,MAT-029,Packaging,Plant-A,WH-08,3841,594,123.56,2666.88,6,54,Yes,3.15,5970,169,3.11,Truck,In Transit
PO-0000206,2024-08-28,SUP-018,MAT-046,Spare Part,Plant-B,WH-04,2619,3779,16.61,368042.2,22,40,Yes,3.92,9608,805,9.03,Truck,Delivered
PO-0000207,2024-05-27,SUP-024,MAT-003,Raw Material,Plant-B,WH-09,1569,1547,36.94,1746.0,28,97,Yes,3.95,6824,178,7.23,Truck,Delivered
PO-0000208,2024-11-20,SUP-035,MAT-029,Consumable,Plant-B,WH-09,3808,459,124.26,55676.8,29,52,Yes,3.67,2183,839,6.79,Rail,Delivered
PO-0000209,2024-09-29,SUP-034,MAT-019,Component,Plant-A,WH-02,332,3236,61.8,28943.26,46,18,Yes,4.91,9532,106,8.34,Truck,Delivered
PO-0000210,2024-06-30,SUP-008,MAT-052,Consumable,Plant-B,WH-03,2546,173,39.63,125250.29,72,58,Yes,3.93,9176,942,9.33,Rail,Pending
PO-0000211,2024-08-08,SUP-002,MAT-011,Component,Plant-A,WH-09,1478,3060,10.93,155724.85,68,85,Yes,4.34,4090,886,5.24,Truck,Delivered
PO-0000212,2024-06-13,SUP-021,MAT-030,Raw Material,Plant-C,WH-01,1300,1086,129.77,12323.44,57,96,Yes,4.47,2370,849,8.78,Truck,Delivered
PO-0000213,2024-03-20,SUP-006,MAT-034,Raw Material,Plant-C,WH-06,1183,1266,62.99,269573.04,17,1,Yes,3.64,202,182,7.51,Rail,Delivered
PO-0000214,2024-11-28,SUP-004,MAT-058,Consumable,Plant-A,WH-09,570,2652,77.48,42150.09,73,84,Yes,4.7,8040,918,8.14,Rail,Delivered
PO-0000215,2024-07-25,SUP-040,MAT-015,Spare Part,Plant-A,WH-10,3250,4456,11.86,251039.75,84,27,Yes,3.9,3151,725,8.37,Air,Delivered
PO-0000216,2024-06-06,SUP-036,MAT-060,Spare Part,Plant-B,WH-01,868,1186,19.96,5561.92,85,96,Yes,4.29,5256,196,9.52,Rail,Pending
PO-0000217,2024-03-20,SUP-017,MAT-054,Component,Plant-A,WH-10,2764,4322,10.92,158162.62,51,43,Yes,4.83,7143,882,8.16,Truck,Partial
PO-0000218,2024-05-18,SUP-031,MAT-034,Packaging,Plant-B,WH-01,2077,1912,59.98,88265.49,7,26,No,3.98,3211,545,9.26,Rail,Pending
PO-0000219,2024-04-20,SUP-022,MAT-026,Spare Part,Plant-B,WH-05,3966,1833,60.8,18451.2,34,28,Yes,3.92,2786,852,7.08,Truck,Delivered
PO-0000220,2024-08-12,SUP-001,MAT-009,Consumable,Plant-C,WH-01,2896,3504,10.47,89788.77,8,89,No,3.55,5483,522,7.78,Truck,Delivered
PO-0000221,2024-06-06,SUP-023,MAT-050,Packaging,Plant-A,WH-06,2794,2441,19.12,26964.75,88,72,Yes,4.87,9619,661,9.85,Truck,Delivered
PO-0000222,2024-03-20,SUP-014,MAT-015,Raw Material,Plant-C,WH-04,2283,2440,140.81,217578.93,5,59,No,4.58,2908,585,7.55,Ship,Delivered
PO-0000223,2024-09-15,SUP-037,MAT-054,Component,Plant-C,WH-04,1347,1308,15.63,3499.78,56,1,No,4.46,6953,972,10.76,Rail,Delivered
PO-0000224,2024-03-10,SUP-015,MAT-056,Consumable,Plant-A,WH-06,4024,5008,79.54,214751.31,65,57,Yes,4.05,4962,774,6.84,Rail,Delivered
PO-0000225,2024-03-19,SUP-017,MAT-007,Spare Part,Plant-A,WH-08,1030,3281,40.87,27886.04,29,94,Yes,3.67,1355,109,11.01,Air,Delivered
PO-0000226,2024-01-13,SUP-010,MAT-019,Raw Material,Plant-B,WH-02,4132,1330,34.84,34976.15,4,49,Yes,3.78,2304,184,7.58,Rail,Delivered
PO-0000227,2024-04-04,SUP-034,MAT-033,Consumable,Plant-C,WH-07,4441,4033,3.12,63444.82,37,20,No,4.31,6327,523,7.16,Truck,Delivered
PO-0000228,2024-03-06,SUP-040,MAT-026,Consumable,Plant-A,WH-06,824,968,11.98,72943.16,70,24,Yes,4.16,8001,924,9.56,Rail,Delivered
PO-0000229,2024-01-27,SUP-011,MAT-057,Spare Part,Plant-A,WH-09,3538,2110,22.64,119002.89,27,5,Yes,3.06,6333,733,8.08,Truck,Delivered
PO-0000230,2024-05-20,SUP-010,MAT-006,Consumable,Plant-A,WH-03,4967,4029,17.46,22126.09,45,46,No,3.69,1328,523,4.62,Air,Pending
PO-0000231,2024-02-07,SUP-010,MAT-041,Consumable,Plant-B,WH-04,1950,3351,12.65,21671.93,56,91,No,4.63,8255,454,7.51,Rail,Pending
PO-0000232,2024-01-02,SUP-026,MAT-026,Component,Plant-A,WH-02,2967,3781,31.33,61165.13,26,39,Yes,4.33,789,227,9.25,Ship,Delivered
PO-0000233,2024-08-02,SUP-026,MAT-021,Raw Material,Plant-B,WH-10,1980,1146,140.62,399103.84,31,4,Yes,3.55,1472,450,8.25,Truck,Delivered
PO-0000234,2024-05-29,SUP-026,MAT-007,Spare Part,Plant-C,WH-08,3179,581,48.28,900097.73,38,76,Yes,4.3,91,961,9.04,Air,Delivered
PO-0000235,2024-10-19,SUP-029,MAT-032,Spare Part,Plant-A,WH-09,3301,3592,1.36,580451.7,41,64,Yes,4.97,9068,698,8.7,Truck,Delivered
PO-0000236,2024-07-26,SUP-018,MAT-044,Raw Material,Plant-A,WH-10,4865,2062,19.98,677571.17,52,8,Yes,4.52,8787,907,10.57,Rail,Cancelled
PO-0000237,2024-01-22,SUP-027,MAT-023,Packaging,Plant-A,WH-03,2337,4602,9.18,1788.15,9,90,No,3.13,922,253,5.19,Rail,Delivered
PO-0000238,2024-08-22,SUP-012,MAT-015,Packaging,Plant-C,WH-05,806,4353,8.39,29282.11,42,89,Yes,3.24,6953,312,9.61,Truck,Delivered
PO-0000239,2024-03-23,SUP-035,MAT-039,Packaging,Plant-A,WH-06,162,1020,54.59,4851.0,71,92,No,4.89,2370,861,10.69,Truck,Delivered
PO-0000240,2024-07-11,SUP-025,MAT-039,Spare Part,Plant-A,WH-09,2901,615,5.76,148699.81,21,81,Yes,4.38,498,853,7.11,Rail,In Transit
PO-0000241,2024-06-23,SUP-015,MAT-042,Raw Material,Plant-C,WH-04,4293,2966,71.44,17390.66,67,50,Yes,4.39,1297,968,9.02,Truck,In Transit
PO-0000242,2024-03-21,SUP-031,MAT-047,Component,Plant-B,WH-08,1346,4359,14.42,880129.38,83,88,Yes,4.36,9162,457,7.83,Air,Delivered
PO-0000243,2024-02-01,SUP-031,MAT-054,Raw Material,Plant-B,WH-07,4679,2217,100.7,40922.16,68,98,Yes,3.75,1431,754,8.01,Rail,Pending
PO-0000244,2024-12-17,SUP-023,MAT-011,Packaging,Plant-B,WH-09,4298,827,36.04,420758.62,79,19,Yes,3.9,7461,837,9.86,Rail,In Transit
PO-0000245,2024-02-24,SUP-040,MAT-048,Raw Material,Plant-C,WH-03,2949,1613,8.01,81554.95,56,1,Yes,4.95,6835,492,10.09,Truck,Delivered
PO-0000246,2024-05-22,SUP-027,MAT-051,Spare Part,Plant-A,WH-02,3183,391,105.85,100162.88,41,92,Yes,3.58,8721,436,6.67,Ship,Delivered
PO-0000247,2024-09-19,SUP-038,MAT-050,Raw Material,Plant-C,WH-09,2208,5049,27.37,177954.97,37,78,No,3.06,8101,224,9.81,Truck,Delivered
PO-0000248,2024-08-24,SUP-013,MAT-023,Raw Material,Plant-A,WH-02,4914,1837,58.75,360893.0,38,44,Yes,3.96,204,368,9.14,Truck,Delivered
PO-0000249,2024-08-02,SUP-034,MAT-024,Packaging,Plant-C,WH-05,4192,2407,29.81,2109.0,63,97,Yes,3.7,3493,752,8.61,Air,Delivered
PO-0000250,2024-01-25,SUP-033,MAT-044,Component,Plant-C,WH-09,848,2235,2.08,487116.52,16,89,Yes,3.3,5449,526,7.51,Truck,Delivered
PO-0000251,2024-11-14,SUP-036,MAT-008,Consumable,Plant-C,WH-07,1229,2296,48.05,123717.82,67,92,Yes,3.07,9178,850,8.28,Truck,Delivered
PO-0000252,2024-07-29,SUP-015,MAT-025,Raw Material,Plant-A,WH-09,2449,4655,16.94,5284.88,17,4,No,4.56,3028,116,9.2,Truck,Delivered
PO-0000253,2024-08-19,SUP-002,MAT-057,Component,Plant-C,WH-09,3262,4399,7.25,42677.17,9,52,No,4.27,849,886,11.18,Truck,Delivered
PO-0000254,2024-04-28,SUP-006,MAT-016,Raw Material,Plant-B,WH-10,4401,2012,23.94,11881.04,50,74,Yes,4.63,9523,434,8.21,Truck,In Transit
PO-0000255,2024-08-12,SUP-021,MAT-019,Raw Material,Plant-C,WH-08,4341,2185,71.42,6051.36,3,1,Yes,3.46,7719,735,7.52,Truck,Delivered
PO-0000256,2024-03-28,SUP-013,MAT-036,Consumable,Plant-A,WH-10,3011,1501,7.79,3077.59,14,74,No,4.56,6203,198,5.46,Ship,Delivered
PO-0000257,2024-07-10,SUP-023,MAT-028,Spare Part,Plant-A,WH-05,1790,2499,27.9,161647.29,13,87,Yes,4.42,1874,329,7.61,Truck,Pending
PO-0000258,2024-01-18,SUP-039,MAT-052,Spare Part,Plant-B,WH-09,2486,4449,45.0,356790.52,43,48,Yes,3.51,3325,470,9.29,Truck,Delivered
PO-0000259,2024-01-29,SUP-003,MAT-059,Component,Plant-A,WH-08,2379,4901,56.3,648.4,48,97,Yes,4.52,9488,426,7.9,Truck,Delivered
PO-0000260,2024-10-20,SUP-015,MAT-022,Raw Material,Plant-B,WH-05,1926,4511,35.78,336949.24,51,38,Yes,3.04,8892,667,6.24,Truck,In Transit
PO-0000261,2024-05-02,SUP-019,MAT-049,Spare Part,Plant-B,WH-08,503,3800,43.41,241181.65,70,40,Yes,4.9,3773,273,6.33,Air,Delivered
PO-0000262,2024-03-23,SUP-036,MAT-037,Packaging,Plant-B,WH-06,3850,4986,49.06,143049.67,9,41,Yes,3.98,7483,678,6.16,Ship,Delivered
PO-0000263,2024-03-01,SUP-005,MAT-030,Component,Plant-C,WH-09,1856,820,2.64,749719.15,19,11,Yes,4.88,606,581,8.0,Truck,Pending
PO-0000264,2024-10-20,SUP-038,MAT-001,Consumable,Plant-C,WH-10,3387,1089,200.76,21051.76,86,31,Yes,3.49,9073,969,9.88,Ship,Delivered
PO-0000265,2024-06-24,SUP-009,MAT-027,Consumable,Plant-B,WH-05,291,3903,69.87,177494.54,74,43,Yes,4.35,9837,740,8.83,Truck,Delivered
PO-0000266,2024-07-18,SUP-018,MAT-043,Raw Material,Plant-C,WH-07,1684,1280,25.81,60587.72,2,75,Yes,3.18,8070,941,8.67,Ship,Delivered
PO-0000267,2024-11-14,SUP-003,MAT-025,Spare Part,Plant-B,WH-01,2610,538,21.84,3752.31,83,8,Yes,4.17,2799,856,8.02,Truck,Pending
PO-0000268,2024-04-09,SUP-001,MAT-060,Raw Material,Plant-C,WH-06,2981,332,30.23,144354.07,85,51,No,3.31,5873,627,8.59,Ship,Delivered
PO-0000269,2024-04-01,SUP-023,MAT-051,Consumable,Plant-B,WH-09,2866,768,80.57,33754.21,24,55,Yes,4.22,562,180,6.86,Air,Delivered
PO-0000270,2024-01-31,SUP-004,MAT-039,Spare Part,Plant-B,WH-06,3257,1725,58.09,184200.27,76,39,Yes,4.56,9771,648,7.16,Air,Partial
PO-0000271,2024-07-10,SUP-034,MAT-037,Packaging,Plant-B,WH-06,4318,4609,5.94,254344.67,20,2,Yes,4.72,9617,249,7.19,Truck,In Transit
PO-0000272,2024-01-01,SUP-005,MAT-014,Spare Part,Plant-B,WH-05,4077,2548,55.11,122005.99,7,16,No,4.66,1345,230,5.82,Truck,Delivered
PO-0000273,2024-08-04,SUP-004,MAT-009,Consumable,Plant-A,WH-08,4689,2438,51.93,20410.63,86,13,Yes,5.0,9585,795,8.24,Truck,In Transit
PO-0000274,2024-06-26,SUP-014,MAT-033,Component,Plant-A,WH-01,2532,171,19.9,12717.8,62,27,Yes,3.67,7869,428,8.57,Truck,In Transit
PO-0000275,2024-01-22,SUP-021,MAT-039,Spare Part,Plant-A,WH-05,4268,4049,127.78,11294.62,64,11,Yes,3.91,2690,925,7.12,Rail,Pending
PO-0000276,2024-07-22,SUP-012,MAT-002,Component,Plant-A,WH-05,2985,1265,64.82,23921.83,9,63,Yes,3.12,3547,428,6.99,Truck,In Transit
PO-0000277,2024-10-17,SUP-031,MAT-017,Spare Part,Plant-C,WH-10,4434,3719,51.43,234152.79,33,63,Yes,3.4,9430,614,6.18,Rail,Delivered
PO-0000278,2024-07-17,SUP-012,MAT-040,Component,Plant-A,WH-08,599,1150,8.28,387184.44,5,16,Yes,4.29,6476,219,8.66,Ship,Delivered
PO-0000279,2024-11-17,SUP-008,MAT-044,Raw Material,Plant-A,WH-04,849,947,10.86,316323.34,84,91,Yes,3.07,5248,195,7.25,Truck,Cancelled
PO-0000280,2024-02-28,SUP-022,MAT-030,Consumable,Plant-C,WH-10,2031,3414,84.79,116979.96,75,76,Yes,4.1,7960,744,7.24,Rail,Delivered
PO-0000281,2024-12-10,SUP-021,MAT-001,Packaging,Plant-B,WH-04,915,740,35.6,171908.2,64,71,No,3.11,2093,779,9.25,Rail,Delivered
PO-0000282,2024-06-20,SUP-005,MAT-006,Component,Plant-A,WH-10,3261,3311,20.84,187301.15,68,84,Yes,3.54,6220,718,5.57,Truck,Delivered
PO-0000283,2024-10-03,SUP-032,MAT-030,Packaging,Plant-B,WH-03,3539,4702,70.42,73503.95,57,41,Yes,4.77,8749,268,9.91,Truck,In Transit
PO-0000284,2024-09-23,SUP-038,MAT-020,Raw Material,Plant-C,WH-02,1379,4825,46.02,48437.3,9,18,No,3.62,8661,508,8.63,Air,Delivered
PO-0000285,2024-05-09,SUP-031,MAT-058,Consumable,Plant-B,WH-05,1265,1875,2.93,32469.25,30,48,Yes,4.0,210,694,9.0,Truck,Delivered
PO-0000286,2024-05-19,SUP-035,MAT-044,Raw Material,Plant-A,WH-06,1102,3994,57.57,23869.94,29,23,Yes,4.32,1015,566,10.65,Truck,Pending
PO-0000287,2024-12-08,SUP-021,MAT-016,Component,Plant-C,WH-02,3134,3860,27.68,35064.38,56,8,Yes,3.03,5953,694,8.12,Truck,Delivered
PO-0000288,2024-06-28,SUP-026,MAT-045,Component,Plant-A,WH-08,3588,4131,91.36,295422.44,52,28,Yes,4.73,2721,504,7.75,Rail,Pending
PO-0000289,2024-03-05,SUP-037,MAT-048,Component,Plant-A,WH-04,2321,4338,75.01,225541.16,59,84,No,3.22,8122,411,6.49,Air,Pending
PO-0000290,2024-04-21,SUP-005,MAT-059,Component,Plant-C,WH-03,1248,522,52.71,382996.78,30,68,Yes,4.09,540,936,7.1,Rail,Delivered
PO-0000291,2024-07-22,SUP-001,MAT-035,Raw Material,Plant-A,WH-03,3772,4876,27.46,28644.7,81,16,Yes,4.09,5477,477,9.96,Truck,Delivered
PO-0000292,2024-05-08,SUP-033,MAT-015,Spare Part,Plant-A,WH-09,4019,2409,8.85,34061.48,34,43,Yes,4.72,8896,869,8.28,Ship,Delivered
PO-0000293,2024-10-24,SUP-025,MAT-009,Packaging,Plant-B,WH-09,4018,109,29.41,128140.9,47,62,No,3.63,7012,899,5.29,Truck,Delivered
PO-0000294,2024-05-15,SUP-017,MAT-026,Spare Part,Plant-A,WH-09,526,2183,2.24,46844.19,40,12,No,3.55,438,428,6.04,Ship,Delivered
PO-0000295,2024-02-06,SUP-030,MAT-049,Packaging,Plant-C,WH-06,4442,84,1.87,14623.75,63,57,Yes,4.86,8412,753,9.44,Truck,Partial
PO-0000296,2024-02-22,SUP-008,MAT-010,Spare Part,Plant-A,WH-02,684,1170,64.4,75525.1,53,10,No,4.0,5739,275,7.99,Truck,Delivered
PO-0000297,2024-01-14,SUP-001,MAT-028,Component,Plant-C,WH-05,4900,126,3.6,92856.09,88,34,Yes,4.88,8769,730,9.18,Truck,Delivered
PO-0000298,2024-01-18,SUP-014,MAT-046,Raw Material,Plant-C,WH-10,2983,982,8.0,195900.85,21,44,Yes,3.1,1561,570,7.65,Truck,Delivered
PO-0000299,2024-12-12,SUP-007,MAT-022,Raw Material,Plant-A,WH-09,3960,1051,27.72,43234.21,42,9,Yes,4.13,7498,528,6.97,Truck,Delivered
PO-0000300,2024-03-28,SUP-028,MAT-059,Spare Part,Plant-A,WH-10,1423,92,101.54,657603.28,18,50,No,4.81,202,892,12.58,Rail,Delivered
PO-0000301,2024-01-17,SUP-013,MAT-048,Spare Part,Plant-A,WH-01,1598,1209,113.61,99565.1,68,3,Yes,3.63,1909,419,9.92,Truck,Cancelled
PO-0000302,2024-10-02,SUP-029,MAT-014,Spare Part,Plant-A,WH-10,149,1292,96.65,223501.36,65,98,Yes,4.36,4641,303,10.75,Truck,Delivered
PO-0000303,2024-10-18,SUP-003,MAT-051,Component,Plant-B,WH-07,2241,3180,49.7,6790.08,25,79,Yes,4.05,5043,271,7.53,Truck,In Transit
PO-0000304,2024-07-11,SUP-033,MAT-019,Packaging,Plant-C,WH-03,2099,3137,11.4,16378.79,84,25,Yes,4.27,6279,587,6.24,Rail,Delivered
PO-0000305,2024-09-08,SUP-035,MAT-056,Spare Part,Plant-B,WH-09,1272,3179,58.39,293566.86,39,56,Yes,3.03,7964,835,6.25,Rail,Delivered
PO-0000306,2024-07-25,SUP-027,MAT-031,Consumable,Plant-B,WH-01,3741,3502,73.07,93739.12,18,23,Yes,3.77,4518,495,6.55,Truck,In Transit
PO-0000307,2024-01-18,SUP-012,MAT-052,Spare Part,Plant-A,WH-02,484,2643,10.32,245472.05,74,33,Yes,4.97,8411,706,9.14,Air,Pending
PO-0000308,2024-06-01,SUP-033,MAT-050,Packaging,Plant-C,WH-05,4130,4331,9.21,5762.1,45,94,No,3.88,7652,469,7.8,Truck,Delivered
PO-0000309,2024-01-30,SUP-031,MAT-034,Packaging,Plant-B,WH-08,964,409,5.57,26125.17,61,16,Yes,4.68,1936,856,6.46,Ship,Delivered
PO-0000310,2024-07-29,SUP-023,MAT-040,Component,Plant-B,WH-04,3411,1209,4.16,103205.84,10,53,Yes,3.47,3241,450,9.48,Truck,Delivered
PO-0000311,2024-03-14,SUP-037,MAT-026,Spare Part,Plant-C,WH-06,4446,1189,70.26,448841.0,3,76,Yes,4.37,8702,787,6.19,Truck,Delivered
PO-0000312,2024-05-05,SUP-025,MAT-028,Raw Material,Plant-B,WH-06,4317,4865,15.71,254405.92,31,5,No,4.2,2127,637,4.66,Ship,Delivered
PO-0000313,2024-04-05,SUP-037,MAT-045,Packaging,Plant-B,WH-04,1095,4163,5.25,499057.75,2,78,Yes,3.93,2442,433,8.96,Truck,Delivered
PO-0000314,2024-02-19,SUP-038,MAT-009,Component,Plant-B,WH-05,2075,3001,155.61,3805.24,59,57,Yes,4.37,7419,385,6.56,Truck,Delivered
PO-0000315,2024-07-04,SUP-010,MAT-009,Consumable,Plant-A,WH-05,434,272,18.44,51773.79,21,66,Yes,4.68,1767,684,10.76,Rail,Delivered
PO-0000316,2024-03-02,SUP-026,MAT-027,Consumable,Plant-B,WH-02,3616,1444,87.41,208297.2,12,99,Yes,3.96,4714,590,7.79,Ship,Partial
PO-0000317,2024-12-22,SUP-024,MAT-027,Packaging,Plant-B,WH-10,1137,3141,36.35,15185.89,41,69,Yes,4.25,5431,112,7.5,Ship,Delivered
PO-0000318,2024-08-26,SUP-029,MAT-001,Spare Part,Plant-C,WH-09,4835,3790,67.97,351042.87,28,63,Yes,3.02,4911,824,7.24,Ship,Cancelled
PO-0000319,2024-06-10,SUP-038,MAT-038,Spare Part,Plant-A,WH-02,1082,4772,23.56,16196.78,38,3,Yes,4.02,1056,801,7.22,Truck,Partial
PO-0000320,2024-03-04,SUP-039,MAT-002,Consumable,Plant-A,WH-02,110,727,102.71,9886.27,7,68,Yes,4.07,5040,353,13.11,Truck,Partial
